method,epsilon,cosine_similarity
pgd,0.05,0.21055671572685242
pgd,0.05,0.29233104861769243
pgd,0.05,0.19460783898830414
pgd,0.05,0.5551119115881983
pgd,0.05,0.4647649845621007
pgd,0.05,0.22127486765384674
pgd,0.05,0.2813524771542839
pgd,0.05,0.4705517870516658
pgd,0.05,0.21803408020836357
pgd,0.05,0.1992426633383435
pgd,0.05,0.6231817378510092
pgd,0.05,0.20499966159461924
pgd,0.05,0.4081429364723844
pgd,0.05,0.5171578834747016
pgd,0.05,0.6602503454834441
pgd,0.05,-0.08147464206965926
pgd,0.05,0.327607661485672
pgd,0.05,0.17518775610996773
pgd,0.05,0.3552465266283211
pgd,0.05,0.32947893914454873
pgd,0.05,0.45649894812696945
pgd,0.05,0.4986672102610603
pgd,0.05,0.3136015832424164
pgd,0.05,0.1719024227915753
pgd,0.05,0.20257923007011414
pgd,0.05,0.2021885187738255
pgd,0.05,0.41397608560252463
pgd,0.05,0.3806137811771768
pgd,0.05,0.2970830025027398
pgd,0.05,0.4041067482264863
pgd,0.05,0.3396529948918232
pgd,0.05,0.23880287938135192
pgd,0.05,0.6878596544265747
pgd,0.05,0.4713283462124085
pgd,0.05,0.38351913592333475
pgd,0.05,0.007891307820120708
pgd,0.05,0.1996520578653851
pgd,0.05,0.3937024474143982
pgd,0.05,0.3763023614883423
pgd,0.05,0.693101442682576
pgd,0.05,0.642106671396097
pgd,0.05,0.24222341133495684
pgd,0.05,0.05284081084485004
pgd,0.05,0.5474480986595154
pgd,0.05,0.2796741724014282
pgd,0.05,0.3655146687192934
pgd,0.05,0.2696424803031231
pgd,0.05,0.25720031516550135
pgd,0.05,0.1579996943473816
pgd,0.05,0.5575158859779913
pgd,0.05,0.5601608753204346
pgd,0.05,0.7873077627214126
pgd,0.05,0.34110029584767254
pgd,0.05,0.3662605017060505
pgd,0.05,0.25653444269504844
pgd,0.05,0.2704064088817596
pgd,0.05,0.5227400944983912
pgd,0.05,-0.024427021328984555
pgd,0.05,0.41060755347677214
pgd,0.05,-0.04662218595279377
pgd,0.05,0.40275493264198303
pgd,0.05,0.42065978050231934
pgd,0.05,0.2660054107901214
pgd,0.05,0.3244542576209981
pgd,0.05,0.471067698534269
pgd,0.05,0.23660193463552426
pgd,0.05,0.4157778322696686
pgd,0.05,0.3219216082189573
pgd,0.05,0.3370031021239228
pgd,0.05,0.5326630631882867
pgd,0.05,0.6297723838619111
pgd,0.05,0.5543367001018952
pgd,0.05,0.3946227494107045
pgd,0.05,0.5294797017395111
pgd,0.05,0.5350977341859859
pgd,0.05,0.38420582507814083
pgd,0.05,0.7439329180757466
pgd,0.05,0.4317209720611572
pgd,0.05,0.5907752446033303
pgd,0.05,0.4643791041148251
pgd,0.05,0.5128184862624706
pgd,0.05,0.4514604316467451
pgd,0.05,0.2882626309081777
pgd,0.05,0.588091254234314
pgd,0.05,0.5202027845261831
pgd,0.05,0.5141882010810505
pgd,0.05,0.11693172505294458
pgd,0.05,0.5608514547348022
pgd,0.05,0.2884289026260376
pgd,0.05,0.08824487074418741
pgd,0.05,0.43410253917559827
pgd,0.05,0.4285760223865509
pgd,0.05,0.39534708857536316
pgd,0.05,0.29072123765945435
pgd,0.05,0.12069028615951538
pgd,0.05,0.6083288426203236
pgd,0.05,0.3453895254549244
pgd,0.05,0.15724380314350128
pgd,0.05,0.23611562574943634
pgd,0.05,0.06860201060771942
pgd,0.05,0.5372311793107507
pgd,0.05,0.4893346130847931
pgd,0.05,0.21032663316508038
pgd,0.05,0.570030927658081
pgd,0.05,0.7854277363674498
pgd,0.05,0.6264026538373633
pgd,0.05,0.18476496248036434
pgd,0.05,0.35638199318593733
pgd,0.05,0.3449189169680751
pgd,0.05,0.20887917035097936
pgd,0.05,0.297056504996315
pgd,0.05,0.26241788268089294
pgd,0.05,0.2818474043516763
pgd,0.05,0.34388231300606265
pgd,0.05,0.2641377010427539
pgd,0.05,0.06181711703538895
pgd,0.05,0.40333423594628437
pgd,0.05,0.37334931254529913
pgd,0.05,0.3407499099224758
pgd,0.05,0.2865327000617981
pgd,0.05,0.5125560454990846
pgd,0.05,0.3204483389854431
pgd,0.05,0.46162641048431396
pgd,0.05,0.37166473269462585
pgd,0.05,0.39085906744003296
pgd,0.05,0.3964674231231905
pgd,0.05,0.33457555380913995
pgd,0.05,0.3603473520485976
pgd,0.05,0.4347363749303602
pgd,0.05,0.2295461893081665
pgd,0.05,0.23374055422898843
pgd,0.05,0.3047698852557017
pgd,0.05,0.3810196149956957
pgd,0.05,0.37650102376937866
pgd,0.05,0.33981553674843745
pgd,0.05,0.23892729050354466
pgd,0.05,0.6173839797148728
pgd,0.05,0.10997553169727325
pgd,0.05,0.376953661441803
pgd,0.05,0.23804046356195818
pgd,0.05,0.15722458064556122
pgd,0.05,0.3909289059319767
pgd,0.05,0.4648021140576677
pgd,0.05,0.6174894115316211
pgd,0.05,0.637416660785675
pgd,0.05,0.5043893606778791
pgd,0.05,0.5152177503575245
pgd,0.05,0.2682385822605665
pgd,0.05,0.8229122161865234
pgd,0.05,0.5560626983642578
pgd,0.05,0.60023432970047
pgd,0.05,0.5049959120156826
pgd,0.05,-0.0637759119272232
pgd,0.05,0.30860716104507446
pgd,0.05,0.6668003797531128
pgd,0.05,0.21872490644454956
pgd,0.05,0.2878224551677704
pgd,0.05,0.3250090777873993
pgd,0.05,0.4486937851492303
pgd,0.05,0.41739165782928467
pgd,0.05,0.23743362724781036
pgd,0.05,0.510932222334511
pgd,0.05,0.2185477213753222
pgd,0.05,0.2468157410621643
pgd,0.05,0.26317457148953005
pgd,0.05,0.409084677696228
pgd,0.05,0.4733784339838756
pgd,0.05,0.1730957329273224
pgd,0.05,0.04409914683113758
pgd,0.05,0.282677003224999
pgd,0.05,0.16706179576743896
pgd,0.05,0.5272895412021611
pgd,0.05,-0.13362613320350647
pgd,0.05,0.4004170835266766
pgd,0.05,0.3619715083232973
pgd,0.05,0.4806072127457143
pgd,0.05,0.49258035377147014
pgd,0.05,0.3222874402999878
pgd,0.05,0.04585448180761831
pgd,0.05,0.5828991109996772
pgd,0.05,0.5425546765327454
pgd,0.05,0.18035311581809055
pgd,0.05,0.5643370151519775
pgd,0.05,0.17396456003189087
pgd,0.05,0.24259746074676514
pgd,0.05,0.33201655745506287
pgd,0.05,0.4042198657989502
pgd,0.05,0.33512456223739884
pgd,0.05,0.31841593980789185
pgd,0.05,0.20430929958820343
pgd,0.05,0.13724956734475913
pgd,0.05,0.30695470016924786
pgd,0.05,0.22558188438415527
pgd,0.05,0.30767085001891015
pgd,0.05,0.3228212893009186
pgd,0.05,0.3963824032659057
pgd,0.05,0.3229961491524027
pgd,0.05,0.5082884137802379
pgd,0.05,0.318878959484163
pgd,0.05,0.2900612998081824
pgd,0.05,0.31188305091160895
pgd,0.05,0.2541478351994705
pgd,0.05,0.2802872061729431
pgd,0.05,0.19426824152469635
pgd,0.05,0.09740891723739187
pgd,0.05,0.21986729561887086
pgd,0.05,0.008282623062964345
pgd,0.05,-0.03178532232133624
pgd,0.05,0.39769706705484553
pgd,0.05,0.2713140112944853
pgd,0.05,0.2951972572564263
pgd,0.05,0.5481529831886292
pgd,0.05,0.16829658056189367
pgd,0.05,0.1137699999672177
pgd,0.05,0.43927109241485596
pgd,0.05,0.469673752784729
pgd,0.05,0.12690211832523346
pgd,0.05,0.137827993968487
pgd,0.05,0.2485563457872666
pgd,0.05,-0.047834232449531555
pgd,0.05,0.18481768667697906
pgd,0.05,0.08768384197507917
pgd,0.05,0.1708046299698731
pgd,0.05,0.0677163248573639
pgd,0.05,0.4063230277992199
pgd,0.05,0.14904308920841902
pgd,0.05,0.35651127359203916
pgd,0.05,0.2683084847010818
pgd,0.05,0.4121347718158508
pgd,0.05,0.1430427325291539
pgd,0.05,0.06734949751791353
pgd,0.05,0.32562384910868025
pgd,0.05,0.2111376947842658
pgd,0.05,0.005589481110007677
pgd,0.05,0.3208993172913588
pgd,0.05,0.15081290592993535
pgd,0.05,0.40800901699119985
pgd,0.05,0.19898560643196106
pgd,0.05,-0.07864682376384735
pgd,0.05,0.21030665934085846
pgd,0.05,-0.00679025799036026
pgd,0.05,0.546841220463551
pgd,0.05,0.17568612622279312
pgd,0.05,0.5507853031158447
pgd,0.05,0.099794319259782
pgd,0.05,-0.1335452576604641
pgd,0.05,0.25232231616973877
pgd,0.05,0.4510719717826841
pgd,0.05,0.5930571202601729
pgd,0.05,0.507142186164856
pgd,0.05,0.42144223579420137
pgd,0.05,0.30618413127566213
pgd,0.05,0.3086865544319153
pgd,0.05,0.3898772466036403
pgd,0.05,0.23742908239364624
pgd,0.05,0.5234566954918775
pgd,0.05,0.5482072830200195
pgd,0.05,0.10489097862785945
pgd,0.05,0.28287893533706665
pgd,0.05,-0.017730561210546503
pgd,0.05,0.24290717372021609
pgd,0.05,0.23225442267222485
pgd,0.05,0.3735756278038025
pgd,0.05,0.29761216044425964
pgd,0.05,0.023187733706100833
pgd,0.05,0.22231722540608734
pgd,0.05,0.3300570347922158
pgd,0.05,0.13496564328670502
pgd,0.05,0.5209971095320154
pgd,0.05,0.11268506272524237
pgd,0.05,0.5199615359306335
pgd,0.05,0.14576480661420887
pgd,0.05,-0.10689713913815413
pgd,0.05,0.396920716946083
pgd,0.05,0.37220218777656555
pgd,0.05,0.34730048147445935
pgd,0.05,0.4456770750476682
pgd,0.05,0.6837666849811942
pgd,0.05,0.4884746081546192
pgd,0.05,0.38359057903289795
pgd,0.05,0.5875410683428615
pgd,0.05,0.2311370946332345
pgd,0.05,0.1818280965089798
pgd,0.05,0.7742560736613299
pgd,0.05,0.5896098965173908
pgd,0.05,0.5290142174673892
pgd,0.05,0.22065821290016174
pgd,0.05,0.139250329777579
pgd,0.05,0.2798750781975712
pgd,0.05,0.4669977863728343
pgd,0.05,0.29695284366607666
pgd,0.05,0.054812335394342826
pgd,0.05,0.4249436900053216
pgd,0.05,0.7258163906877161
pgd,0.05,0.2752254009246826
pgd,0.05,0.268712715429826
pgd,0.05,0.10234792835557249
pgd,0.05,0.4285699980598694
pgd,0.05,0.16860000303983735
pgd,0.05,0.23578271972485554
pgd,0.05,0.15527354745426525
pgd,0.05,0.12561237070634212
pgd,0.05,0.5633715130908209
pgd,0.05,0.24020856618881226
pgd,0.05,0.5243167877197266
pgd,0.05,0.3332509696483612
pgd,0.05,0.47732245922088623
pgd,0.05,0.5583219694591158
pgd,0.05,0.23839220543000805
pgd,0.05,0.7498749494552612
pgd,0.05,0.4439614547479589
pgd,0.05,0.055032977611809364
pgd,0.05,0.2959781885147095
pgd,0.05,0.40803190517615784
pgd,0.05,0.521068679189864
pgd,0.05,0.4216960025844583
pgd,0.05,0.6251161880825817
pgd,0.05,0.614066935424027
pgd,0.05,0.04739398509263992
pgd,0.05,0.4030651392379494
pgd,0.05,0.35096792274904776
pgd,0.05,0.304586985843986
pgd,0.05,-0.02011811613332526
pgd,0.05,0.5353787818325302
pgd,0.05,0.28995862215387547
pgd,0.05,0.36303233549481073
pgd,0.05,0.36239866242416796
pgd,0.05,0.2515393941676982
pgd,0.05,0.37920562973089844
pgd,0.05,0.04801465570926666
pgd,0.05,0.44442148009730875
pgd,0.05,0.451978474855423
pgd,0.05,0.5617126226425171
pgd,0.05,0.602295994758606
pgd,0.05,0.43387996756315117
pgd,0.05,0.3361934027787097
pgd,0.05,0.04960468115778682
pgd,0.05,0.2918420135974884
pgd,0.05,-0.02875281125307083
pgd,0.05,0.4812946330729354
pgd,0.05,0.22355599543786064
pgd,0.05,0.08392659329930519
pgd,0.05,0.11176460981369019
pgd,0.05,0.23172947764396667
pgd,0.05,0.39578938484191895
pgd,0.05,0.3928288455503498
pgd,0.05,0.432723237059213
pgd,0.05,0.03948327153921127
pgd,0.05,-0.022349224025057346
pgd,0.05,0.3973227559722293
pgd,0.05,0.319720635405798
pgd,0.05,0.15137742323077585
pgd,0.05,0.21799921989440918
pgd,0.05,0.4003586888420193
pgd,0.05,0.13892429404999607
pgd,0.05,0.07974663852135189
pgd,0.05,0.026848181819807415
pgd,0.05,0.10489079236333343
pgd,0.05,0.6764104962348938
pgd,0.05,0.23289243774965074
pgd,0.05,0.4120798461389641
pgd,0.05,0.08915794109356767
pgd,0.05,0.6290934085845947
pgd,0.05,0.7973494529724121
pgd,0.05,0.45179121052596627
pgd,0.05,0.6889767256074171
pgd,0.05,0.563920259475708
pgd,0.05,0.09599865400799212
pgd,0.05,0.7401238679885864
pgd,0.05,0.2803415488993204
pgd,0.05,0.3175907324308599
pgd,0.05,0.15531708300113678
pgd,0.05,0.32578277587890625
pgd,0.05,0.36120949521178214
pgd,0.05,0.6473771526627887
pgd,0.05,0.3332183758383507
pgd,0.05,0.07438036054372787
pgd,0.05,-0.05146087399358312
pgd,0.05,0.38924719063184243
pgd,0.05,0.3091072532268542
pgd,0.05,0.43892939206747417
pgd,0.05,0.23268744349479675
pgd,0.05,0.21611881256103516
pgd,0.05,0.6046915885989922
pgd,0.05,0.3772477282734086
pgd,0.05,0.36837150862047197
pgd,0.05,0.1641949215051488
pgd,0.05,0.45292747020721436
pgd,0.05,0.5289395924454584
pgd,0.05,0.07237231947101119
pgd,0.05,0.22066950623211334
pgd,0.05,0.21923469190390787
pgd,0.05,0.06199353745560465
pgd,0.05,0.40158364763357435
pgd,0.05,0.40353530645370483
pgd,0.05,0.15746046051147378
pgd,0.05,0.30253478609336604
pgd,0.05,0.2689487177760178
pgd,0.05,0.42625540494918823
pgd,0.05,0.5987132370088472
pgd,0.05,0.5224913954734802
pgd,0.05,0.37732121741663527
pgd,0.05,0.07238641381263733
pgd,0.05,0.32959380745887756
pgd,0.05,0.4872992329179793
pgd,0.05,0.5189067279966693
pgd,0.05,0.3250081539154053
pgd,0.05,0.29784392105602797
pgd,0.05,0.18067717552185059
pgd,0.05,0.3810808034361648
pgd,0.05,0.23136448860168457
pgd,0.05,0.2614782452583313
pgd,0.05,0.5369418219397318
pgd,0.05,0.7502640932955811
pgd,0.05,0.7128908846643834
pgd,0.05,-0.09124516695737839
pgd,0.05,0.2053663432598114
pgd,0.05,-0.10502695292234421
pgd,0.05,0.6193186782978434
pgd,0.05,0.3992571234703064
pgd,0.05,0.36634647846221924
pgd,0.05,0.7059725172486973
pgd,0.05,0.3768196628582283
pgd,0.05,0.2952146618132194
pgd,0.05,0.47682706942638986
pgd,0.05,0.33354724447569994
pgd,0.05,0.4385266565398377
pgd,0.05,0.47112807631492615
pgd,0.05,0.35878104199001704
pgd,0.05,0.08514776350829223
pgd,0.05,0.3644825328732293
pgd,0.05,0.5393669605255127
pgd,0.05,0.5476399660110474
pgd,0.05,0.5504199266433716
pgd,0.05,0.13097287714481354
pgd,0.05,0.3356371125958635
pgd,0.05,0.29786201106679555
pgd,0.05,0.5226370096206665
pgd,0.05,0.18654932459894902
pgd,0.05,0.1770849972963333
pgd,0.05,0.34513078273901976
pgd,0.05,0.26713828048522126
pgd,0.05,-0.065979908944374
pgd,0.05,0.30867838859558105
pgd,0.05,0.30181165348360905
pgd,0.05,0.12301617860794067
pgd,0.05,0.11954023300231198
pgd,0.05,0.2634970827702203
pgd,0.05,0.29916733503341675
pgd,0.05,0.38013869524002075
pgd,0.05,0.38374432228471833
pgd,0.05,0.2014936566797989
pgd,0.05,0.16359709203243256
pgd,0.05,0.4149078828206232
pgd,0.05,0.4068645723896738
pgd,0.05,0.15353715419769287
pgd,0.05,0.586937665939331
pgd,0.05,0.6060012344122679
pgd,0.05,0.5780385732650757
pgd,0.05,0.5945055661948196
pgd,0.05,0.5031323732812636
pgd,0.05,0.3952640891075134
pgd,0.05,0.5253261484302925
pgd,0.05,0.49920791387557983
pgd,0.05,0.5251835271606736
pgd,0.05,0.30183619260787964
pgd,0.05,0.35796569490841934
pgd,0.05,0.517202673291845
pgd,0.05,0.54784967147856
pgd,0.05,0.18672700962150346
pgd,0.05,0.4759092643315047
pgd,0.05,0.1648453176021576
pgd,0.05,0.39922255277633667
pgd,0.05,0.3496648073196411
pgd,0.05,0.4332239160902477
pgd,0.05,0.2509290874004364
pgd,0.05,0.42541437896575873
pgd,0.05,0.4357194044757252
pgd,0.05,0.035661958158016205
pgd,0.05,0.4400047791005608
pgd,0.05,0.3867805004119873
pgd,0.05,0.18329620361328125
pgd,0.05,0.28380322456359863
pgd,0.05,0.5667203833675502
pgd,0.05,0.27290432291652744
pgd,0.05,0.29439271373727083
pgd,0.05,0.17108306288719177
pgd,0.05,0.4462455644084684
pgd,0.05,0.6961309132654031
pgd,0.05,0.2632401067984137
pgd,0.05,0.0727662487486751
pgd,0.05,0.3180322741875732
pgd,0.05,0.3962058188792582
pgd,0.05,0.19278286397457123
pgd,0.05,0.09067703783512115
pgd,0.05,0.6236352920532227
pgd,0.05,0.6260510683059692
pgd,0.05,0.6263232827186584
pgd,0.05,0.624395765328156
pgd,0.05,0.4251793622970581
pgd,0.05,0.1569090336561203
pgd,0.05,0.6338997483253479
pgd,0.05,0.2880825102329254
pgd,0.05,0.27502331137657166
pgd,0.05,0.6409301948824586
pgd,0.05,0.4956187605857849
pgd,0.05,0.4258462571364292
pgd,0.05,0.4197066974465078
pgd,0.05,0.4486498966410728
pgd,0.05,0.3595415949821472
pgd,0.05,0.6258971318067841
pgd,0.05,0.5545581744479592
pgd,0.05,0.36251937523599786
pgd,0.05,0.52450963708701
pgd,0.05,0.5032243728637695
pgd,0.05,0.6704004406929016
pgd,0.05,0.2681523859500885
pgd,0.05,0.4281214007175388
pgd,0.05,0.5965346453508534
pgd,0.05,0.07801035744044427
pgd,0.05,0.0978331698675855
pgd,0.05,0.1589897871017456
pgd,0.05,0.14691363889493736
pgd,0.05,-0.06919741630554199
pgd,0.05,0.42083879833452764
pgd,0.05,0.4781332015991211
pgd,0.05,0.08454576638613753
pgd,0.05,0.3014761985228185
pgd,0.05,0.44776505854546644
pgd,0.05,0.5299206376075745
pgd,0.05,0.4293980598449707
pgd,0.05,0.33862419954682643
pgd,0.05,0.19912092084413335
pgd,0.05,-0.012247303500771523
pgd,0.05,0.7896581417525936
pgd,0.05,0.48766507171586393
pgd,0.05,0.33175983050348634
pgd,0.05,-0.015991044252577025
pgd,0.05,0.48497819900512695
pgd,0.05,0.2896957993507385
pgd,0.05,0.30167463421821594
pgd,0.05,0.11428228361255777
pgd,0.05,0.2906037097809493
pgd,0.05,0.48995734721295103
pgd,0.05,0.33912160992622375
pgd,0.05,0.10727551368183141
pgd,0.05,0.2456220981849495
pgd,0.05,-0.23844900727272034
pgd,0.05,0.3170568346977234
pgd,0.05,0.4349863269933275
pgd,0.05,0.7730323672294617
pgd,0.05,0.7076283519046529
pgd,0.05,0.28423769129030996
pgd,0.05,0.4059494733810425
pgd,0.05,0.01674860715866089
pgd,0.05,-0.06507215097761598
pgd,0.05,-0.06774070858955383
pgd,0.05,0.24935371426802033
pgd,0.05,0.1612262821928434
pgd,0.05,0.12076172257889994
pgd,0.05,0.49845403423631485
pgd,0.05,0.2675554156303406
pgd,0.05,0.29627241470053334
pgd,0.05,0.0825139011434377
pgd,0.05,-0.05600783973932266
pgd,0.05,0.29226739085517517
pgd,0.05,-0.12704479340119357
pgd,0.05,0.11917174642254458
pgd,0.05,0.32462191581726074
pgd,0.05,-0.14277289807796478
pgd,0.05,-0.0864390782379556
pgd,0.05,0.4331401844704269
pgd,0.05,0.17889459431171417
pgd,0.05,0.12344584236877698
pgd,0.05,-0.10541239264085256
pgd,0.05,-0.010228928788240443
pgd,0.05,0.05178385009717501
pgd,0.05,0.4538167715072632
pgd,0.05,0.3834213683950092
pgd,0.05,0.40362483891470946
pgd,0.05,0.2969678728868925
pgd,0.05,0.310564437823428
pgd,0.05,0.1397981387316627
pgd,0.05,0.38275969727279624
pgd,0.05,0.36579556363211774
pgd,0.05,0.49619914579985
pgd,0.05,0.30959149060198665
pgd,0.05,0.1420065738564652
pgd,0.05,0.19064602823990673
pgd,0.05,0.2012110112653972
pgd,0.05,0.37296257534511623
pgd,0.05,0.5793187963556536
pgd,0.05,0.033959617676757814
pgd,0.05,0.33351802825927734
pgd,0.05,0.433502197265625
pgd,0.05,0.33345919847488403
pgd,0.05,0.24611969315292326
pgd,0.05,0.2733517533557206
pgd,0.05,0.39749574661254883
pgd,0.05,0.13293010392576776
pgd,0.05,0.3059416711330414
pgd,0.05,0.35928482887997726
pgd,0.05,0.6462726803855502
pgd,0.05,0.19444358348846436
pgd,0.05,0.5010403544020761
pgd,0.05,0.5415905875441609
pgd,0.05,0.5030219554901123
pgd,0.05,0.3422755701027982
pgd,0.05,0.2962401089811395
pgd,0.05,0.2495853752144952
pgd,0.05,0.31668537855148315
pgd,0.05,0.5895068400804315
pgd,0.05,0.16623999178409576
pgd,0.05,0.42156446447584317
pgd,0.05,0.06708771735429764
pgd,0.05,0.16469013690948486
pgd,0.05,0.46461588355208217
pgd,0.05,0.11057815786730318
pgd,0.05,0.15788838816354378
pgd,0.05,0.28884023427963257
pgd,0.05,0.28423351896505133
pgd,0.05,0.25251615047454834
pgd,0.05,0.4283689260482788
pgd,0.05,0.03507743775844574
pgd,0.05,0.287458879503079
pgd,0.05,0.4570634688697186
pgd,0.05,0.2429378334916934
pgd,0.05,0.36253330930869
pgd,0.05,0.4646528661251068
pgd,0.05,0.3383928441043409
pgd,0.05,0.05981075941952352
pgd,0.05,0.2361585795879364
pgd,0.05,0.4907544845792353
pgd,0.05,0.25796808349896017
pgd,0.05,0.2281002402305603
pgd,0.05,0.18274979694188886
pgd,0.05,0.3112345039844513
pgd,0.05,0.23694523385003918
pgd,0.05,0.24809005845129883
pgd,0.05,0.05739429996047629
pgd,0.05,0.3244317576627882
pgd,0.05,0.4589394604527637
pgd,0.05,0.05915304273366928
pgd,0.05,0.1076642455954625
pgd,0.05,0.1983856975070062
pgd,0.05,0.15561234951019287
pgd,0.05,0.25961488485336304
pgd,0.05,0.2913443148136139
pgd,0.05,0.4209057092666626
pgd,0.05,0.49486273527145386
pgd,0.05,-0.1014261469244957
pgd,0.05,0.2657525380997342
pgd,0.05,0.611341082373794
pgd,0.05,0.3952183425426483
pgd,0.05,0.3114386293720792
pgd,0.05,0.20534691214561462
pgd,0.05,0.6023536920547485
pgd,0.05,0.23391151428222656
pgd,0.05,0.24203255725101025
pgd,0.05,0.32720008437634407
pgd,0.05,0.45913098387101337
pgd,0.05,0.4380364418029785
pgd,0.05,0.38224271641715135
pgd,0.05,0.15907791730993748
pgd,0.05,0.6036754610345053
pgd,0.05,0.29431605339050293
pgd,0.05,0.2699282169342041
pgd,0.05,0.26885727047920227
pgd,0.05,0.2789257764816284
pgd,0.05,0.25459372997283936
pgd,0.05,0.19820308685302734
pgd,0.05,0.2289043652358277
pgd,0.05,0.2791500985622406
pgd,0.05,0.6477556614730168
pgd,0.05,0.5443246907800844
pgd,0.05,0.4923685037227147
pgd,0.05,0.07367762923240662
pgd,0.05,0.15974803268909454
pgd,0.05,0.2645626962184906
pgd,0.05,0.4614875912666321
pgd,0.05,0.6557995882153768
pgd,0.05,0.14551123976707458
pgd,0.05,0.727052553120409
pgd,0.05,0.7615910768508911
pgd,0.05,0.18357422947883606
pgd,0.05,0.48828259180292033
pgd,0.05,0.04318375512957573
pgd,0.05,0.5711298840564568
pgd,0.05,0.6851763725280762
pgd,0.05,0.3332820236682892
pgd,0.05,0.39986278413090803
pgd,0.05,0.5837217743313844
pgd,0.05,0.2192109870205221
pgd,0.05,0.33080556988716125
pgd,0.05,0.2175498902797699
pgd,0.05,0.23503008574068074
pgd,0.05,0.031679299672821126
pgd,0.05,0.2701530891565632
pgd,0.05,0.42880087242137166
pgd,0.05,0.2314460575580597
pgd,0.05,0.15412090147262258
pgd,0.05,0.4352446496486664
pgd,0.05,0.28203748357519465
pgd,0.05,0.12533426658315272
pgd,0.05,0.4017104565077756
pgd,0.05,0.16165128350257874
pgd,0.05,0.542737635537246
pgd,0.05,0.4291428583349508
pgd,0.05,0.3281365633010864
pgd,0.05,0.44826270485707265
pgd,0.05,0.39807185530662537
pgd,0.05,0.2703009843826294
pgd,0.05,0.15650649926027693
pgd,0.05,0.3239612877368927
pgd,0.05,0.37845784425735474
pgd,0.05,0.41843357196054365
pgd,0.05,0.046314358711242676
pgd,0.05,0.41153017213760856
pgd,0.05,0.6606135166057072
pgd,0.05,0.5057722330093384
pgd,0.05,0.12732461094856262
pgd,0.05,0.6323614935659483
pgd,0.05,0.4205840778698975
pgd,0.05,0.6206826567649841
pgd,0.05,0.7469872983105614
pgd,0.05,0.6034989356994629
pgd,0.05,0.41064902607494824
pgd,0.05,0.5121811780983563
pgd,0.05,0.6260872483253479
pgd,0.05,0.6816120147705078
pgd,0.05,0.4656760096549988
pgd,0.05,0.3871295154094696
pgd,0.05,0.5675349742950498
pgd,0.05,0.5092209729320103
pgd,0.05,0.5850316286087036
pgd,0.05,0.632929243619994
pgd,0.05,0.7215570211410522
pgd,0.05,0.541823793216689
pgd,0.05,0.5844006290674595
pgd,0.05,0.5707975029945374
pgd,0.05,0.29247955724718877
pgd,0.05,0.5768102315890554
pgd,0.05,0.42834630608558655
pgd,0.05,0.5743879079818726
pgd,0.05,0.7601918578147888
pgd,0.05,0.5987714529037476
pgd,0.05,0.606300729700945
pgd,0.05,0.3941441413250061
pgd,0.05,0.8012716055674332
pgd,0.05,0.22999984145165475
pgd,0.05,0.08707942294601079
pgd,0.05,0.43774500860303667
pgd,0.05,0.6926925778388977
pgd,0.05,0.3634064522450985
pgd,0.05,0.35965703009536965
pgd,0.05,0.2474923505631791
pgd,0.05,0.27945101261138916
pgd,0.05,0.02434499416679181
pgd,0.05,0.22216180629020366
pgd,0.05,-0.02271439880132675
pgd,0.05,0.3938644167104023
pgd,0.05,0.38858187198638916
pgd,0.05,0.1754277400799913
pgd,0.05,0.5971590636467387
pgd,0.05,0.12567469477653503
pgd,0.05,0.37068432569503784
pgd,0.05,0.3299641409505649
pgd,0.05,0.4762631356716156
pgd,0.05,0.47412173372869915
pgd,0.05,0.33259135484695435
pgd,0.05,-0.12316686660051346
pgd,0.05,0.0006426329889734905
pgd,0.05,0.1165644158980601
pgd,0.05,0.018639661371707916
pgd,0.05,0.47642356157302856
pgd,0.05,0.5977931022644043
pgd,0.05,0.20060571135895588
pgd,0.05,0.2506320923943579
pgd,0.05,0.4333517253398895
pgd,0.05,0.5307421684265137
pgd,0.05,0.6081438064575195
pgd,0.05,0.5004633814234551
pgd,0.05,0.4621181212593253
pgd,0.05,0.4471991956233978
pgd,0.05,0.4341123104095459
pgd,0.05,0.3811047077178955
pgd,0.05,0.44149343495051396
pgd,0.05,0.4603997606158188
pgd,0.05,0.5067842896709278
pgd,0.05,0.37363734088166667
pgd,0.05,0.5523962645294519
pgd,0.05,0.4491301908829868
pgd,0.05,0.43762760982678073
pgd,0.05,0.5396590876172924
pgd,0.05,0.5985541522072005
pgd,0.05,0.2899899309879588
pgd,0.05,0.5404036045074463
pgd,0.05,0.4215772277586828
pgd,0.05,0.46449826551968676
pgd,0.05,0.4861379555546028
pgd,0.05,0.6173800414019838
pgd,0.05,0.4785071157964207
pgd,0.05,0.49263283610343933
pgd,0.05,0.33610997580826485
pgd,0.05,0.5216789841651917
pgd,0.05,0.38135068901483415
pgd,0.05,0.44138183840405054
pgd,0.05,0.5658665805339759
pgd,0.05,0.4808346176396199
pgd,0.05,0.5276797289562004
pgd,0.05,0.3247532941327482
pgd,0.05,0.13270809639241243
pgd,0.05,0.3890204777437891
pgd,0.05,0.17455178499221802
pgd,0.05,0.18809815120112028
pgd,0.05,0.3946375548839569
pgd,0.05,0.21383346617221832
pgd,0.05,0.22565039174706925
pgd,0.05,0.6015475571616758
pgd,0.05,0.2159928147790675
pgd,0.05,0.4925044775009155
pgd,0.05,0.07299633324146271
pgd,0.05,0.41390717029571533
